,carat,cut,color,clarity,depth,table,price,x,y,z,predicted_price
31144,0.41,3,5,3,62.6,55.0,755,4.74,4.78,2.98,780.9965
31145,0.41,5,6,3,62.5,57.0,755,4.74,4.79,2.98,826.2429
31146,0.41,5,6,3,62.1,54.0,755,4.76,4.81,2.97,840.2109
31147,0.41,2,3,4,63.4,58.0,755,4.77,4.66,2.99,829.1439
31148,0.41,3,6,3,62.8,59.0,755,4.74,4.75,2.98,837.8405
31149,0.41,2,5,3,63.2,59.0,755,4.68,4.72,2.97,740.36444
31150,0.41,4,5,3,59.8,59.0,755,4.82,4.85,2.89,811.70386
31151,0.41,5,5,3,62.7,57.0,755,4.7,4.74,2.96,764.3749
31152,0.41,2,6,3,63.3,57.0,755,4.73,4.75,3.0,774.8013
31153,0.41,4,5,3,61.8,58.0,755,4.75,4.76,2.94,873.3889
31154,0.41,4,6,3,61.0,59.0,755,4.78,4.82,2.93,864.85333
31155,0.41,5,6,3,62.5,55.0,755,4.73,4.77,2.97,833.9332
31156,0.41,4,6,3,61.3,58.0,755,4.76,4.8,2.93,867.90924
31157,0.41,2,6,3,63.5,57.0,755,4.69,4.73,2.99,739.8586
31158,0.41,5,6,3,62.6,57.0,755,4.72,4.73,2.96,860.3549
31159,0.41,5,2,5,60.9,53.0,755,4.8,4.85,2.94,707.6207
31160,0.41,3,5,3,62.9,56.0,755,4.71,4.73,2.97,773.15314
31161,0.41,3,6,3,62.4,55.0,755,4.74,4.78,2.97,797.1975
31162,0.41,2,5,3,63.9,56.0,755,4.68,4.74,3.01,734.655
31163,0.41,3,5,3,62.8,57.0,755,4.69,4.73,2.96,729.2572
31164,0.41,3,6,3,61.4,56.0,755,4.77,4.81,2.94,791.91644
31165,0.41,5,6,3,62.7,57.0,755,4.74,4.77,2.98,827.8528
31166,0.41,4,6,3,60.1,60.0,755,4.79,4.83,2.89,855.10596
31167,0.41,2,6,3,63.9,58.0,755,4.7,4.72,3.01,763.8537
31168,0.41,3,6,3,60.5,61.0,755,4.78,4.8,2.9,745.54443
31169,0.41,2,5,3,63.3,57.0,755,4.69,4.72,2.98,715.334
31170,0.41,4,6,3,62.4,58.0,755,4.75,4.77,2.97,859.2522
31171,0.41,4,5,3,61.0,60.0,755,4.77,4.81,2.92,831.45886
31172,0.41,4,6,3,60.2,60.0,755,4.78,4.82,2.89,823.37744
31173,0.41,2,2,5,63.7,57.0,755,4.67,4.72,2.99,714.92126
31174,0.4,3,5,3,62.1,60.0,756,4.66,4.7,2.91,731.7126
31175,0.35,5,4,6,61.8,55.0,756,4.54,4.56,2.81,790.59955
31176,0.35,5,3,7,62.0,55.0,756,4.52,4.54,2.81,861.14154
31177,0.32,5,7,5,61.4,56.0,756,4.42,4.47,2.73,828.2616
31178,0.42,5,4,3,60.7,57.0,756,4.81,4.89,2.95,790.6349
31179,0.32,2,6,5,60.3,64.0,756,4.42,4.44,2.67,743.9467
31180,0.32,2,6,5,59.5,64.0,756,4.42,4.45,2.64,722.57336
31181,0.32,4,7,3,61.3,60.0,756,4.43,4.41,2.71,748.7363
31182,0.32,5,7,3,60.8,57.0,756,4.44,4.41,2.69,771.89624
31183,0.32,4,7,3,58.9,60.0,756,4.49,4.47,2.64,716.4805
31184,0.32,5,7,3,62.0,55.0,756,4.47,4.37,2.74,759.38635
31185,0.32,5,7,3,61.9,57.0,756,4.4,4.36,2.71,726.98395
31186,0.32,4,7,3,63.0,58.0,756,4.4,4.36,2.76,739.3496
31187,0.32,5,7,3,62.0,57.0,756,4.4,4.37,2.72,725.2322
31188,0.32,5,7,3,62.8,56.0,756,4.35,4.34,2.73,731.7108
31189,0.32,3,7,3,63.3,57.0,756,4.39,4.36,2.77,681.191
31190,0.32,2,7,3,63.8,56.0,756,4.35,4.33,2.77,697.97504
31191,0.32,5,7,3,62.0,57.0,756,4.42,4.38,2.73,754.8042
31192,0.4,3,1,5,63.5,56.0,756,4.7,4.69,2.98,755.9431
31193,0.36,4,4,4,62.5,58.0,756,4.55,4.51,2.83,767.80975
31194,0.36,4,6,3,62.2,59.0,756,4.57,4.53,2.83,753.2573
31195,0.32,4,2,7,60.1,61.0,756,4.45,4.4,2.66,756.0615
31196,0.32,5,2,7,61.9,55.0,756,4.4,4.39,2.72,711.72705
31197,0.32,5,2,7,61.7,55.0,756,4.4,4.39,2.71,708.9346
31198,0.32,5,2,7,62.5,55.0,756,4.4,4.37,2.74,738.5477
31199,0.32,5,2,7,62.4,55.0,756,4.38,4.34,2.72,765.8103
31200,0.32,4,2,7,63.0,58.0,756,4.38,4.32,2.74,764.3516
31201,0.32,5,7,3,59.3,55.0,756,4.53,4.51,2.68,722.8471
31202,0.32,4,7,3,58.3,58.0,756,4.54,4.49,2.63,718.3939
31203,0.32,5,7,3,59.6,57.0,756,4.47,4.42,2.65,773.59436
31204,0.32,4,7,3,60.4,58.0,756,4.47,4.44,2.69,766.89
31205,0.32,4,7,3,60.8,58.0,756,4.44,4.41,2.69,776.06934
31206,0.32,5,7,3,61.4,57.0,756,4.42,4.41,2.71,677.9279
31207,0.32,5,7,3,60.9,56.0,756,4.43,4.4,2.69,745.01337
31208,0.32,4,7,3,60.2,58.0,756,4.43,4.4,2.66,733.8224
31209,0.32,4,7,3,61.5,59.0,756,4.42,4.39,2.71,743.8618
31210,0.32,5,7,3,61.5,56.0,756,4.42,4.39,2.71,743.19476
31211,0.32,5,7,3,61.3,55.0,756,4.42,4.39,2.7,739.02014
31212,0.32,5,7,3,62.5,54.0,756,4.41,4.39,2.75,726.01447
31213,0.32,4,7,3,62.3,55.0,756,4.42,4.38,2.74,770.8865
31214,0.32,4,7,3,60.9,60.0,756,4.41,4.39,2.68,740.8059
31215,0.32,4,7,3,61.4,58.0,756,4.42,4.38,2.7,757.8804
31216,0.32,5,7,3,62.8,56.0,756,4.42,4.37,2.76,775.13983
31217,0.32,5,7,3,62.6,55.0,756,4.39,4.36,2.74,732.4516
31218,0.32,3,7,3,63.1,57.0,756,4.38,4.37,2.76,667.6903
31219,0.32,3,7,3,63.3,57.0,756,4.38,4.37,2.77,667.6903
31220,0.32,5,7,3,62.7,54.0,756,4.4,4.37,2.75,720.3945
31221,0.32,5,7,3,61.3,57.0,756,4.41,4.37,2.69,751.76874
31222,0.32,5,7,3,62.7,54.0,756,4.39,4.35,2.74,741.4494
31223,0.32,3,7,3,63.2,54.0,756,4.38,4.36,2.76,708.3609
31224,0.32,3,7,3,63.1,56.0,756,4.38,4.34,2.75,724.1069
31225,0.32,2,7,3,63.7,55.0,756,4.38,4.35,2.78,706.9732
31226,0.32,3,7,3,63.5,55.0,756,4.35,4.31,2.75,711.4784
31227,0.32,4,7,3,62.6,58.0,756,4.36,4.33,2.72,744.30896
31228,0.32,5,7,3,62.7,57.0,756,4.37,4.34,2.73,733.60016
31229,0.32,2,7,3,63.6,56.0,756,4.37,4.34,2.77,697.0736
31230,0.31,5,6,4,62.0,56.0,756,4.38,4.36,2.71,842.6072
31231,0.45,1,4,3,68.6,57.0,756,4.73,4.5,3.19,811.77814
31232,0.44,2,6,3,63.4,57.0,756,4.81,4.85,3.06,801.626
31233,0.44,2,5,3,63.8,54.0,756,4.8,4.85,3.08,801.12
31234,0.42,3,7,3,63.0,55.0,756,4.76,4.79,3.01,800.31335
31235,0.44,2,6,3,63.2,53.0,756,4.84,4.87,3.07,822.09
31236,0.42,3,7,3,61.5,58.0,756,4.8,4.83,2.96,840.7227
31237,0.42,3,7,3,60.2,57.0,756,4.85,4.89,2.93,874.73706
31238,0.42,5,7,3,61.9,55.0,756,4.79,4.84,2.98,920.646
31239,0.42,3,7,3,63.0,57.0,756,4.77,4.81,3.02,797.1173
31240,0.38,5,4,4,61.9,54.1,757,4.66,4.69,2.89,775.3221
31241,0.31,5,5,4,61.6,55.0,757,4.36,4.38,2.69,677.6565
31242,0.31,5,5,4,61.9,55.0,757,4.35,4.37,2.7,669.87164
31243,0.31,5,5,4,61.6,55.0,757,4.38,4.39,2.7,701.39813
31244,0.31,5,5,4,61.9,55.0,757,4.37,4.39,2.71,684.7555
31245,0.31,1,5,6,56.9,59.0,757,4.45,4.48,2.54,703.828
31246,0.34,4,6,5,58.0,60.0,757,4.63,4.61,2.68,953.324
31247,0.37,3,6,4,60.6,58.0,757,4.62,4.65,2.81,763.85425
31248,0.37,4,6,4,60.2,58.0,757,4.65,4.68,2.81,856.04095
31249,0.4,5,2,6,62.0,54.0,758,4.74,4.77,2.95,766.24304
31250,0.4,5,2,6,62.0,57.0,758,4.73,4.75,2.94,791.552
31251,0.41,2,7,3,56.5,63.0,758,4.98,4.94,2.8,833.7787
31252,0.34,5,6,4,62.1,54.1,758,4.47,4.5,2.78,778.8156
31253,0.46,5,5,2,61.5,54.0,758,4.98,5.01,3.07,941.67267
31254,0.46,5,5,2,61.5,54.0,758,4.98,5.01,3.07,941.67267
31255,0.4,5,1,8,62.5,56.0,758,4.7,4.74,2.95,825.5541
31256,0.32,5,7,4,61.6,56.0,758,4.37,4.4,2.7,762.03986
31257,0.32,5,7,4,62.0,55.0,758,4.38,4.42,2.73,770.7412
31258,0.32,5,7,4,62.4,57.0,758,4.34,4.38,2.72,749.3794
31259,0.32,5,7,4,61.9,55.0,758,4.39,4.43,2.73,783.16675
31260,0.32,5,6,5,61.7,57.0,758,4.39,4.42,2.72,772.3803
31261,0.32,2,3,3,63.1,54.0,449,4.36,4.42,2.77,439.01184
31262,0.32,3,2,4,61.1,57.0,449,4.39,4.42,2.69,457.80087
31263,0.32,5,3,3,60.6,57.0,449,4.4,4.44,2.68,423.78867
31264,0.32,4,6,2,61.7,60.0,449,4.38,4.41,2.71,491.63007
31265,0.32,2,3,3,63.1,55.0,449,4.34,4.37,2.75,457.6616
31266,0.32,3,3,3,62.2,56.0,449,4.36,4.39,2.72,429.33917
31267,0.32,3,2,4,63.0,55.0,449,4.34,4.39,2.75,483.3112
31268,0.32,5,2,4,62.5,55.0,449,4.37,4.4,2.74,493.54788
31269,0.32,5,2,4,61.5,56.0,449,4.4,4.41,2.71,505.29413
31270,0.32,3,2,4,62.9,57.0,449,4.37,4.4,2.76,466.8337
31271,0.32,5,2,4,60.3,56.0,449,4.44,4.45,2.68,538.71747
31272,0.32,3,6,2,62.7,57.0,449,4.34,4.37,2.73,459.35995
31273,0.32,2,2,4,63.2,56.0,449,4.32,4.38,2.75,501.84552
31274,0.32,5,2,4,61.6,56.0,449,4.37,4.39,2.7,501.76352
31275,0.32,4,6,2,59.7,60.0,449,4.43,4.45,2.65,527.0306
31276,0.32,3,2,4,63.0,57.0,449,4.33,4.37,2.74,475.43347
31277,0.32,5,2,4,61.3,56.0,449,4.38,4.43,2.7,448.20914
31278,0.32,4,2,4,62.2,59.0,449,4.35,4.37,2.71,494.45294
31279,0.32,2,2,4,63.4,55.0,449,4.33,4.37,2.76,496.93454
31280,0.32,5,6,2,62.7,55.0,449,4.39,4.42,2.76,507.12338
31281,0.32,4,2,4,62.6,58.0,449,4.37,4.42,2.75,468.04233
31282,0.28,3,3,6,62.4,54.0,450,4.2,4.23,2.63,504.03232
31283,0.25,5,2,4,62.0,57.0,450,4.02,4.06,2.5,362.32553
31284,0.32,5,4,2,61.6,56.0,450,4.44,4.46,2.74,474.2376
31285,0.32,5,4,2,61.8,55.0,450,4.4,4.43,2.73,423.25345
31286,0.32,5,4,2,62.2,53.0,450,4.4,4.44,2.75,399.82346
31287,0.36,5,5,2,62.2,55.0,450,4.57,4.59,2.85,604.4907
31288,0.33,5,5,2,62.3,55.0,450,4.44,4.49,2.78,493.44614
31289,0.36,5,5,2,61.2,56.0,450,4.61,4.64,2.83,607.83
31290,0.32,5,2,3,61.9,54.0,450,4.41,4.45,2.74,430.23746
31291,0.32,5,7,4,61.1,56.0,758,4.39,4.41,2.69,793.16095
31292,0.32,5,7,4,61.0,56.0,758,4.42,4.46,2.71,786.9839
31293,0.32,5,7,4,61.9,55.0,758,4.41,4.44,2.74,816.07025
31294,0.32,5,6,5,61.6,57.0,758,4.35,4.39,2.69,761.2644
31295,0.32,3,7,4,62.5,57.0,758,4.34,4.39,2.73,717.35913
31296,0.32,5,7,4,62.2,56.0,758,4.38,4.4,2.73,782.6281
31297,0.32,4,7,4,61.7,59.0,758,4.38,4.43,2.72,760.34186
31298,0.32,5,7,4,62.7,54.0,758,4.36,4.38,2.74,774.2705
31299,0.32,5,7,4,61.7,54.0,758,4.38,4.43,2.72,764.8365
31300,0.32,5,7,4,61.9,57.0,758,4.37,4.39,2.71,778.21826
31301,0.32,5,7,4,62.1,56.0,758,4.39,4.43,2.74,777.4112
31302,0.32,3,7,4,62.0,57.0,758,4.38,4.42,2.73,697.76575
31303,0.32,3,7,4,61.8,57.0,758,4.35,4.36,2.69,723.0184
31304,0.32,5,7,4,61.3,56.0,758,4.37,4.41,2.69,755.444
31305,0.32,5,7,4,62.5,56.0,758,4.38,4.45,2.76,759.62115
31306,0.32,5,6,5,61.5,56.0,758,4.38,4.4,2.7,787.02075
31307,0.32,5,7,4,62.7,57.0,758,4.4,4.44,2.77,775.515
31308,0.32,5,7,4,62.6,57.0,758,4.37,4.41,2.75,753.03485
31309,0.32,5,7,4,61.0,57.0,758,4.42,4.46,2.71,783.47784
31310,0.32,4,7,4,60.3,60.0,758,4.42,4.44,2.67,795.4065
31311,0.32,5,7,4,62.0,55.0,758,4.37,4.41,2.72,767.66095
31312,0.32,5,6,5,59.9,55.0,758,4.46,4.49,2.68,799.8294
31313,0.32,5,7,4,62.2,55.0,758,4.37,4.41,2.73,767.66095
31314,0.32,5,7,4,62.1,54.0,758,4.4,4.46,2.75,779.2136
31315,0.32,5,6,5,61.7,56.0,758,4.39,4.42,2.72,775.88635
31316,0.32,4,7,4,61.7,58.0,758,4.34,4.38,2.69,753.60614
31317,0.32,5,7,4,61.7,57.0,758,4.36,4.39,2.7,775.36957
31318,0.32,5,7,4,62.2,56.0,758,4.36,4.39,2.72,779.97253
31319,0.32,5,7,4,61.5,56.0,758,4.39,4.42,2.71,776.7499
31320,0.32,5,7,4,62.6,55.0,758,4.37,4.39,2.74,790.57794
31321,0.36,4,2,8,59.9,59.0,758,4.58,4.63,2.76,859.2571
31322,0.32,5,7,4,61.5,56.0,758,4.41,4.44,2.72,802.1015
31323,0.32,5,7,4,60.5,56.0,758,4.45,4.48,2.7,797.8895
31324,0.32,5,7,4,62.3,57.0,758,4.39,4.41,2.74,790.3162
31325,0.32,5,7,4,61.6,56.0,758,4.37,4.4,2.7,762.03986
31326,0.32,5,6,5,61.8,55.0,758,4.4,4.43,2.73,782.3032
31327,0.32,5,6,5,61.9,56.0,758,4.38,4.41,2.72,783.27356
31328,0.3,3,6,6,62.4,57.0,759,4.28,4.31,2.68,700.1785
31329,0.36,3,7,4,64.0,56.0,759,4.49,4.51,2.88,837.2301
31330,0.31,5,5,6,61.9,56.0,759,4.32,4.37,2.69,774.6007
31331,0.31,5,4,7,62.4,54.0,759,4.31,4.34,2.7,757.521
31332,0.37,5,5,4,61.7,55.0,759,4.61,4.73,2.88,760.7571
31333,0.36,5,5,4,61.0,56.0,759,4.61,4.64,2.82,783.04755
31334,0.38,5,4,5,62.4,54.0,759,4.63,4.67,2.9,864.5419
31335,0.41,5,4,3,61.4,56.0,759,4.81,4.83,2.96,840.76544
31336,0.41,5,4,3,61.9,54.0,759,4.77,4.82,2.97,749.7801
31337,0.44,4,3,2,58.4,60.0,759,5.05,4.99,2.93,694.1858
31338,0.44,4,3,2,59.3,60.0,759,5.01,4.98,2.96,726.35315
31339,0.44,4,3,2,59.6,60.0,759,4.95,4.93,2.96,726.35315
31340,0.37,3,7,4,60.0,57.0,760,4.7,4.76,2.84,835.23395
31341,0.35,3,5,5,61.9,56.0,760,4.5,4.53,2.79,763.8999
31342,0.43,3,7,3,62.9,56.0,760,4.78,4.83,3.02,828.6887
31343,0.27,3,6,8,59.7,56.0,760,4.26,4.28,2.55,671.0708
31344,0.27,5,5,6,62.7,55.0,760,4.1,4.12,2.58,673.4022
31345,0.27,5,5,6,62.0,55.0,760,4.14,4.16,2.57,664.9182
31346,0.27,5,6,6,60.2,55.0,760,4.24,4.27,2.56,691.3162
31347,0.27,5,6,6,61.9,56.0,760,4.16,4.19,2.58,671.05225
31348,0.27,5,5,7,62.5,56.0,760,4.1,4.14,2.57,670.8544
31349,0.42,5,3,4,62.1,54.0,760,4.82,4.84,3.0,929.28827
31350,0.34,5,6,4,61.8,54.0,760,4.49,4.5,2.78,817.6659
31351,0.34,5,5,5,61.9,55.0,760,4.49,4.52,2.79,794.7527
31352,0.41,5,6,2,61.2,56.0,760,4.81,4.84,2.95,802.5616
31353,0.42,5,3,3,60.9,56.0,760,4.89,4.86,2.97,831.1958
31354,0.42,5,5,3,61.6,56.0,760,4.81,4.85,2.98,886.0347
31355,0.27,5,5,8,61.3,57.0,760,4.16,4.2,2.56,736.8194
31356,0.27,5,5,8,61.8,55.0,760,4.14,4.21,2.57,750.57733
31357,0.27,5,5,8,61.4,57.0,760,4.17,4.19,2.57,769.1328
31358,0.27,5,5,8,63.0,55.0,760,4.13,4.16,2.61,749.8718
31359,0.41,2,6,3,59.5,62.0,760,4.85,4.87,2.89,774.4295
31360,0.43,5,5,3,62.5,56.0,760,4.82,4.84,3.02,883.7465
31361,0.43,5,6,3,62.6,56.0,760,4.79,4.82,3.01,902.9179
31362,0.4,3,4,5,60.4,57.0,760,4.76,4.77,2.88,875.1976
31363,0.42,3,3,3,58.6,61.0,761,4.92,4.95,2.89,710.9097
31364,0.33,5,4,6,60.4,57.0,761,4.48,4.52,2.72,758.9743
31365,0.33,5,5,6,60.9,57.0,761,4.46,4.51,2.73,818.0685
31366,0.33,5,5,6,61.4,55.0,761,4.48,4.51,2.76,858.8737
31367,0.33,5,5,6,61.7,55.0,761,4.46,4.49,2.76,843.65985
31368,0.33,5,5,6,60.7,56.0,761,4.46,4.5,2.72,821.5745
31369,0.33,5,5,6,61.8,54.0,761,4.47,4.5,2.77,830.16284
31370,0.36,5,4,5,60.6,57.0,761,4.58,4.62,2.79,810.29175
31371,0.3,5,7,5,61.0,57.0,761,4.3,4.33,2.63,753.39105
31372,0.44,5,5,3,61.4,56.0,761,4.89,4.94,3.02,901.19385
31373,0.42,5,7,3,62.1,54.0,761,4.84,4.86,3.01,934.4135
31374,0.3,4,3,7,61.3,58.0,761,4.32,4.3,2.64,854.8658
31375,0.31,5,3,8,60.8,57.0,761,4.38,4.4,2.67,822.81195
31376,0.31,2,4,7,58.0,62.0,761,4.42,4.47,2.58,758.9582
31377,0.31,3,4,7,62.8,57.0,761,4.3,4.33,2.71,760.92474
31378,0.31,5,5,6,61.2,56.0,761,4.37,4.39,2.68,757.8592
31379,0.31,4,3,8,60.4,58.0,761,4.41,4.43,2.67,871.659
31380,0.31,3,4,7,59.8,62.0,761,4.35,4.41,2.62,720.04425
31381,0.31,5,5,6,62.4,55.0,761,4.33,4.36,2.71,766.707
31382,0.37,5,6,4,61.0,56.0,762,4.64,4.67,2.84,859.0525
31383,0.3,5,7,4,62.3,53.9,762,4.3,4.32,2.69,742.3602
31384,0.33,4,7,4,60.8,60.0,762,4.52,4.46,2.73,911.895
31385,0.31,3,6,7,59.9,62.0,763,4.4,4.41,2.64,839.21185
31386,0.31,3,6,7,61.2,61.0,763,4.33,4.36,2.66,829.5435
31387,0.35,3,7,5,60.9,58.0,763,4.54,4.56,2.77,830.3549
31388,0.37,5,7,4,61.1,54.0,763,4.63,4.66,2.84,930.3887
31389,0.37,5,7,4,62.3,55.0,763,4.59,4.62,2.87,878.3434
31390,0.41,5,3,3,61.5,55.0,763,4.78,4.81,2.95,761.89935
31391,0.43,5,4,3,62.2,54.0,763,4.84,4.88,3.02,776.0879
31392,0.3,2,6,7,57.8,60.0,763,4.45,4.48,2.58,845.6697
31393,0.3,5,6,7,62.5,54.0,763,4.29,4.32,2.69,835.6313
31394,0.32,4,3,8,61.8,58.0,763,4.35,4.39,2.7,834.98364
31395,0.38,3,4,5,62.0,57.0,764,4.65,4.68,2.89,841.2532
31396,0.45,3,4,2,59.7,61.0,764,4.95,5.0,2.97,761.2933
31397,0.47,3,1,3,62.4,58.0,764,4.94,4.99,3.1,775.98145
31398,0.36,5,3,7,62.0,54.8,764,4.57,4.59,2.84,944.524
31399,0.3,5,4,7,61.8,57.0,764,4.32,4.36,2.68,806.21204
31400,0.3,5,4,7,62.1,57.0,764,4.27,4.29,2.66,791.54095
31401,0.3,5,4,7,62.2,57.0,764,4.3,4.32,2.68,806.3994
31402,0.3,5,4,7,61.5,57.0,764,4.28,4.31,2.64,792.9083
31403,0.3,5,4,7,62.0,58.0,764,4.27,4.31,2.66,770.7388
31404,0.3,5,4,7,61.9,57.0,764,4.28,4.31,2.66,797.1996
31405,0.3,5,4,7,61.7,54.0,764,4.32,4.34,2.67,788.07104
31406,0.3,5,4,7,61.7,57.0,764,4.31,4.35,2.67,791.12823
31407,0.3,5,4,7,61.7,57.0,764,4.32,4.34,2.67,818.8362
31408,0.3,5,4,7,61.8,56.0,764,4.32,4.36,2.68,809.7181
31409,0.3,5,4,7,61.1,57.0,764,4.32,4.35,2.65,787.02435
31410,0.3,5,4,7,62.7,54.0,764,4.3,4.34,2.71,767.45447
31411,0.3,5,4,7,61.4,58.0,764,4.31,4.35,2.66,774.0078
31412,0.3,5,4,7,62.0,54.0,764,4.35,4.36,2.7,772.1695
31413,0.3,5,4,7,62.3,54.0,764,4.32,4.35,2.7,772.3334
31414,0.3,5,4,7,62.0,58.0,764,4.28,4.3,2.66,783.138
31415,0.3,5,4,7,61.4,57.0,764,4.32,4.35,2.66,801.9208
31416,0.3,5,4,7,62.2,57.0,764,4.28,4.3,2.67,806.52856
31417,0.3,5,4,7,61.6,58.0,764,4.31,4.32,2.66,803.3583
31418,0.3,5,4,7,61.9,54.0,764,4.33,4.36,2.69,788.7167
31419,0.3,5,4,7,61.5,55.0,764,4.33,4.35,2.67,820.5605
31420,0.4,5,3,4,61.8,54.5,764,4.74,4.77,2.94,803.4218
31421,0.34,5,5,5,61.1,55.0,764,4.53,4.57,2.78,784.3477
31422,0.34,5,5,5,61.7,55.0,764,4.51,4.53,2.79,800.7429
31423,0.4,5,5,2,61.5,56.0,764,4.75,4.78,2.93,699.29016
31424,0.41,5,5,3,61.2,58.0,764,4.76,4.81,2.93,837.1894
31425,0.3,5,3,8,61.2,55.0,764,4.36,4.37,2.67,838.6445
31426,0.3,5,3,8,61.5,58.0,764,4.28,4.3,2.64,819.26605
31427,0.3,5,3,8,60.8,56.0,764,4.36,4.39,2.66,800.6598
31428,0.3,5,3,8,62.2,54.0,764,4.34,4.37,2.71,774.6665
31429,0.3,5,3,8,61.8,57.0,764,4.31,4.36,2.68,781.9995
31430,0.3,5,3,8,62.5,56.0,764,4.31,4.33,2.7,791.969
31431,0.3,5,3,8,62.3,54.0,764,4.34,4.36,2.71,774.6665
31432,0.3,5,3,8,61.5,56.0,764,4.32,4.33,2.66,831.3892
31433,0.3,5,3,8,61.2,56.0,764,4.36,4.37,2.67,842.2667
31434,0.3,5,3,8,61.6,57.0,764,4.31,4.33,2.66,794.7531
31435,0.3,5,3,8,62.1,57.0,764,4.29,4.31,2.67,791.61475
31436,0.3,5,3,8,62.0,57.0,764,4.26,4.29,2.65,782.38806
31437,0.3,5,3,8,62.0,55.0,764,4.33,4.35,2.69,803.5093
31438,0.3,5,3,8,61.3,58.0,764,4.3,4.31,2.64,814.3979
31439,0.33,2,5,7,63.3,57.0,764,4.38,4.44,2.79,825.78534
31440,0.43,3,6,2,59.0,60.0,765,4.9,4.96,2.91,710.9179
31441,0.33,5,5,5,62.8,55.0,765,4.41,4.45,2.78,780.1711
31442,0.4,5,1,4,62.9,57.0,765,4.75,4.7,2.97,681.0057
31443,0.3,5,2,6,63.0,57.0,765,4.27,4.24,2.68,641.3348
31444,0.34,5,4,4,62.1,57.0,765,4.5,4.46,2.78,744.26324
31445,0.34,4,4,4,60.3,54.0,765,4.56,4.53,2.74,664.69574
31446,0.4,2,1,4,64.0,57.0,765,4.7,4.67,3.0,641.33234
31447,0.4,3,2,3,63.2,54.0,765,4.69,4.67,2.96,678.2803
31448,0.4,5,2,3,61.6,56.0,765,4.74,4.68,2.9,740.2688
31449,0.4,4,2,3,59.8,57.0,765,4.83,4.8,2.88,754.9443
31450,0.4,3,4,2,63.4,59.0,765,4.66,4.64,2.95,665.57574
31451,0.34,5,4,4,61.8,56.0,765,4.52,4.48,2.78,743.5125
31452,0.34,5,4,4,61.1,55.0,765,4.55,4.52,2.77,677.0381
31453,0.34,5,4,4,61.5,55.0,765,4.5,4.47,2.76,760.2509
31454,0.34,5,4,4,62.7,55.0,765,4.49,4.48,2.81,737.2081
31455,0.34,4,6,3,59.3,58.0,765,4.59,4.55,2.71,737.30994
31456,0.34,4,6,3,59.6,57.0,765,4.61,4.52,2.72,716.8351
31457,0.34,2,6,3,63.9,56.0,765,4.48,4.44,2.85,700.04443
31458,0.34,5,6,3,60.7,56.0,765,4.55,4.51,2.75,766.0274
31459,0.4,4,1,4,60.9,62.0,765,4.76,4.73,2.89,698.97675
31460,0.4,4,1,4,62.5,60.0,765,4.71,4.67,2.93,744.8531
31461,0.4,2,2,3,63.9,57.0,765,4.7,4.66,2.99,698.5686
31462,0.4,3,2,3,63.2,55.0,765,4.72,4.68,2.97,775.18036
31463,0.4,3,4,2,63.1,59.0,765,4.7,4.65,2.95,689.9619
31464,0.4,4,4,2,61.9,61.0,765,4.74,4.69,2.92,724.06506
31465,0.4,3,4,2,63.2,56.0,765,4.73,4.7,2.98,714.6258
31466,0.34,3,2,6,63.1,56.0,765,4.47,4.43,2.81,726.85443
31467,0.34,4,2,6,61.5,60.0,765,4.49,4.45,2.75,714.84906
31468,0.34,4,2,6,61.3,57.0,765,4.52,4.49,2.76,674.50006
31469,0.34,4,3,5,61.6,59.0,765,4.54,4.49,2.78,686.5775
31470,0.34,4,3,5,61.4,59.0,765,4.53,4.5,2.77,685.07874
31471,0.34,4,3,5,62.1,58.0,765,4.49,4.46,2.78,711.26685
31472,0.34,5,3,5,62.1,57.0,765,4.51,4.48,2.79,670.7833
31473,0.34,5,3,5,62.7,55.0,765,4.51,4.48,2.82,678.466
31474,0.34,4,3,5,60.8,59.0,765,4.53,4.48,2.74,666.86615
31475,0.34,4,3,5,61.3,56.0,765,4.53,4.48,2.76,675.99023
31476,0.34,5,3,5,62.5,57.0,765,4.46,4.43,2.78,710.0213
31477,0.34,4,3,5,62.2,58.0,765,4.48,4.43,2.77,724.4655
31478,0.34,5,3,5,62.3,55.0,765,4.48,4.45,2.78,673.8127
31479,0.34,5,3,5,62.7,57.0,765,4.48,4.45,2.8,689.9597
31480,0.34,4,3,5,60.6,60.0,765,4.49,4.45,2.71,694.6206
31481,0.34,3,3,5,63.1,57.0,765,4.44,4.4,2.79,705.6219
31482,0.34,4,4,4,60.2,58.0,765,4.55,4.52,2.73,691.25323
31483,0.34,4,4,4,60.3,59.0,765,4.53,4.49,2.72,732.78314
31484,0.34,5,4,4,61.9,55.0,765,4.53,4.49,2.79,737.7557
31485,0.34,4,4,4,61.1,60.0,765,4.53,4.51,2.76,737.2653
31486,0.34,4,4,4,61.3,58.0,765,4.53,4.51,2.77,737.2653
31487,0.34,4,4,4,60.2,58.0,765,4.56,4.51,2.73,726.62787
31488,0.34,5,4,4,61.0,57.0,765,4.5,4.48,2.74,707.2694
31489,0.34,5,4,4,61.4,57.0,765,4.51,4.48,2.76,725.22174
31490,0.34,5,4,4,61.7,56.0,765,4.53,4.48,2.78,740.72003
31491,0.34,5,4,4,61.3,55.0,765,4.51,4.49,2.76,718.568
31492,0.34,4,4,4,60.3,58.0,765,4.53,4.49,2.72,732.78314
